t_rel_s,ecg,hdf_label
1.759,-0.0691830120683427,0
1.761,-0.067534187398459,0
1.763,-0.0661651471359174,0
1.766,-0.0647948794611054,0
1.767,-0.0635396829474544,0
1.769,-0.0625919872307813,0
1.772,-0.0619627890493935,0
1.774,-0.061660608148582,0
1.776,-0.0617519648452237,0
1.777,-0.0602960286647889,0
1.779,-0.057133863418562,0
1.782,-0.0528738531582376,0
1.783,-0.0469461732505141,0
1.785,-0.0496273762521369,0
1.788,-0.0577520359112851,0
1.79,-0.0562551965759835,0
1.792,-0.0446396335281897,0
1.793,-0.0400582685275507,0
1.795,-0.0440159659998726,0
1.796,-0.0424892271480658,0
1.799,-0.0396854268806735,0
1.8,-0.0377341967103796,0
1.802,-0.0353866782161032,0
1.804,-0.034599182886523,0
1.807,-0.0317535931609411,0
1.809,-0.030398416406292,0
1.811,-0.0293271323622279,0
1.812,-0.0284992484713751,0
1.815,-0.028052236505397,0
1.816,-0.0278297312871389,0
1.819,-0.0278271748561384,0
1.82,-0.0278655327678478,0
1.822,-0.0278862036535971,0
1.825,-0.0209147916676185,0
1.827,-0.0021291950512711,0
1.828,0.0210163431296074,0
1.831,0.0524654059695382,0
1.832,0.0865532103434222,0
1.835,0.1230749741243824,0
1.836,0.1676116055766604,0
1.838,0.2192118616966955,0
1.839,0.2578798456479269,0
1.841,0.2873879494607519,0
1.844,0.3113220430072336,0
1.846,0.3265454305870587,0
1.848,0.3626003367369985,0
1.849,0.4174643216325827,0
1.851,0.4809069449176579,0
1.854,0.551629368679839,0
1.855,0.6345869530775462,0
1.857,0.7265839109891437,0
1.859,0.8194256646472846,0
1.862,0.916087853489294,0
1.864,0.9984931078506618,0
1.865,1.0679785015422183,0
1.868,1.1388427474664538,0
1.87,1.208382132031304,0
1.871,1.2608536869264824,0
1.873,1.2932255499892678,0
1.875,1.3147031456495817,0
1.878,1.319960850712057,0
1.878,1.2942726631673291,0
1.881,1.2422896399775198,0
1.883,1.1766394076549755,0
1.884,1.1022217221095365,0
1.887,1.0382561172019964,0
1.888,0.9865658657222944,0
1.891,0.9318496015654644,0
1.892,0.8643786085178561,0
1.894,0.7563875903827461,0
1.896,0.5898760200875854,0
1.899,0.3621851052301184,0
1.901,0.0701568672992085,0
1.903,-0.2728887454339097,0
1.904,-0.641869449427633,0
1.907,-1.0066495512600473,0
1.908,-1.3313274448411092,0
1.911,-1.5839098203476996,0
1.912,-1.7441368765005474,0
1.914,-1.8060059914661413,0
1.916,-1.7787510341754575,0
1.919,-1.6846409043648076,0
1.92,-1.552059833850895,0
1.921,-1.4074451967217023,0
1.924,-1.2763831228340936,0
1.926,-1.1691224580987734,0
1.927,-1.0893178152145029,0
1.929,-1.031348100830217,0
1.931,-0.9863064725906886,0
1.934,-0.947341669596047,0
1.936,-0.907258687892671,0
1.937,-0.8675374532579071,0
1.94,-0.8289888757061281,0
1.942,-0.7910787129543523,0
1.944,-0.7542989601075778,0
1.945,-0.711481781475974,0
1.947,-0.6577799761749302,0
1.95,-0.5979056378531877,0
1.951,-0.5328018947555114,0
1.953,-0.4507162375672304,0
1.956,-0.358869781650463,0
1.958,-0.2804889532787103,0
1.96,-0.2188269613387802,0
1.961,-0.1763708756522112,0
1.963,-0.168681119797735,0
1.964,-0.2121723866606595,0
1.967,-0.3182567442249864,0
1.968,-0.4726383440318673,0
1.97,-0.6336572495620971,0
1.973,-0.7278608692777064,0
1.975,-0.6713622851252211,0
1.976,-0.4036567772037053,0
1.979,0.0783405120202399,0
1.98,0.7038038754004442,0
1.983,1.338968709482352,0
1.984,1.8218533381166968,0
1.986,2.0058861028942383,0
1.988,1.7962933214354626,0
1.991,1.1708620216866883,0
1.993,0.1853118256318675,0
1.995,-1.0327925004012006,0
1.996,-2.2999453510886467,0
1.999,-3.4040124712574324,0
2.0,-4.14326309858994,0
2.003,-4.370908226668409,1
2.003,-4.032334278875163,0
2.006,-3.181406668756776,0
2.007,-1.968531258324203,0
2.009,-0.6032982791529465,0
2.012,0.6954424490159965,0
2.014,1.7409260982830328,0
2.016,2.415645685011912,0
2.017,2.6768608700209797,0
2.019,2.554001002295812,0
2.022,2.134848448661239,0
2.023,1.5454046493478144,0
2.025,0.9260554362189242,0
2.028,0.4143667209827912,0
2.03,0.1095832332104116,0
2.032,0.0442944261263202,0
2.033,0.2032487535377762,0
2.036,0.5283362696763501,0
2.038,0.9108113389897236,0
2.039,1.2331617694615578,0
2.041,1.4161944944450615,0
2.043,1.4313298140504926,0
2.044,1.3007047336093107,0
2.047,1.086927137454729,0
2.049,0.8674295999858235,0
2.051,0.7084361210199316,0
2.052,0.6423461205510756,0
2.055,0.6586614383133518,0
2.056,0.7241074379692986,0
2.059,0.800393001835739,0
2.06,0.8481469766745298,0
2.062,0.843637155369896,0
2.064,0.7895412832350355,0
2.067,0.7050398102023216,0
2.069,0.614469628930442,0
2.071,0.5391899331041046,0
2.072,0.4909154800715834,0
2.075,0.4573588055471795,0
2.076,0.4294868084668806,0
2.078,0.4022844467530948,0
2.08,0.3624655086902311,0
2.083,0.3266913407667445,0
2.085,0.2962319976036688,0
2.087,0.2506147813227105,0
2.088,0.1987391606104109,0
2.089,0.1623769050944213,0
2.092,0.1431556866007769,0
2.094,0.1253916955243118,0
2.095,0.1149203727276249,0
2.097,0.107944395713376,0
2.099,0.1030729166439224,0
2.102,0.1065062071642594,0
2.104,0.1172916119012808,0
2.105,0.1170039017771265,0
2.108,0.1048798666711171,0
2.11,0.0891295561840748,0
2.111,0.0649463219698163,0
2.113,0.0421564176982812,0
2.115,0.021299628359729,0
2.118,-0.0051821785338391,0
2.119,-0.0391545396901146,0
2.121,-0.0532032795101658,0
2.124,-0.0519438498710967,0
2.126,-0.0554512919011431,0
2.128,-0.0608139880090936,0
2.128,-0.0682027629083003,0
2.131,-0.0768148493395874,0
2.132,-0.0757024226069533,0
2.134,-0.0631947840671315,0
2.136,-0.0634255643295516,0
2.139,-0.0748156495558615,0
2.141,-0.0829482832163656,0
2.143,-0.0960061880229065,0
2.144,-0.107579994346855,0
2.147,-0.1175569189529056,0
2.148,-0.1302851947868536,0
2.151,-0.1447251367583103,0
2.152,-0.1576873128918324,0
2.154,-0.1694659785774473,0
2.156,-0.1811650515602419,0
2.159,-0.1921227710788821,0
2.161,-0.203174180423295,0
2.163,-0.2186834375179506,0
2.164,-0.2330832858670416,0
2.167,-0.2484936878513665,0
2.168,-0.2653726014628568,0
2.169,-0.2836140749324649,0
2.171,-0.3033637397387764,0
2.174,-0.3248022416727407,0
2.176,-0.3492349476165207,0
2.177,-0.376935259300113,0
2.18,-0.4058621422434099,0
2.182,-0.4404935501808358,0
2.184,-0.466019947233223,0
2.185,-0.4869493531501581,0
2.187,-0.5196753323201018,0
2.19,-0.5645047957236043,0
2.191,-0.6120491001697318,0
2.193,-0.6607215673160629,0
2.196,-0.7064346889637608,0
2.198,-0.7452411898876009,0
2.2,-0.790802341294049,0
2.201,-0.8410525611255684,0
2.203,-0.8869336345826805,0
2.206,-0.9299887445484378,0
2.207,-0.9738829021605616,0
2.209,-1.0172355016453989,0
2.211,-1.060428785401426,0
2.212,-1.0989481138475727,0
2.215,-1.129225522147303,0
2.217,-1.1444737070408686,0
2.219,-1.1348830594392936,0
2.22,-1.0943635107951766,0
2.223,-1.0172840922471809,0
2.224,-0.901664131416001,0
2.226,-0.7505210314956087,0
2.228,-0.5685410521030819,0
2.23,-0.363122062997693,0
2.233,-0.1439149723310522,0
2.235,0.0776633797879176,0
2.236,0.2926411972488129,0
2.239,0.4901446473388035,0
2.24,0.6602885047687932,0
2.243,0.7959122485474671,0
2.244,0.891427766179579,0
2.246,0.9459590213238722,0
2.248,0.9609136438876904,0
2.251,0.9404035393748292,0
2.253,0.8927749710499631,0
2.254,0.8298409197258625,0
2.256,0.7587965709536417,0
2.257,0.6892793051755015,0
2.259,0.6300850151673456,0
2.262,0.5843075744218268,0
2.263,0.5535011298439405,0
2.265,0.533878813162805,0
2.267,0.5224924542654451,0
2.27,0.5083074817845954,0
2.272,0.4875150350339717,0
2.273,0.4717487892148292,0
2.276,0.456800485579975,0
2.278,0.4412257451986128,0
2.279,0.4255665642430338,0
2.281,0.4068721182003356,0
2.283,0.3845487239417219,0
2.286,0.3710702242558411,0
2.288,0.366578504104816,0
2.289,0.3642533657747222,0
2.292,0.3669482581289023,0
2.294,0.3591526554428015,0
2.295,0.3389893077486853,0
2.296,0.3160301239355356,0
2.299,0.2859666018916601,0
2.3,0.2561739413349064,0
2.302,0.2275548220815344,0
2.304,0.1927429114797054,0
2.307,0.1533670984603529,0
2.309,0.1283644826229207,0
2.311,0.118586829551542,0
2.312,0.1161744942743034,0
2.315,0.1261955059134561,0
2.316,0.1359679123886608,0
2.319,0.1449095060630371,0
2.32,0.16378175136319,0
2.322,0.1900331460194939,0
2.325,0.2013738069215598,0
2.327,0.1970485402531328,0
2.328,0.1859687489447913,0
2.331,0.1622460554866867,0
2.332,0.1417223241836059,0
2.335,0.1251368534405863,0
2.336,0.099481635762849,0
2.337,0.0680158906957804,0
2.339,0.0434635346787344,0
2.342,0.0253752987967461,0
2.344,0.0098317567311295,0
2.345,-0.0001047780612148,0
2.348,-0.0153397269508425,0
2.35,-0.0363700511054904,0
2.351,-0.0552413286653635,0
2.353,-0.0743389040729152,0
2.355,-0.0906971209060552,0
2.358,-0.1031609324705679,0
2.359,-0.1148121558529097,0
2.361,-0.1245864070586953,0
2.364,-0.132184213419706,0
2.366,-0.1377797394969069,0
2.368,-0.140516275499982,0
2.369,-0.1402719364509669,0
2.371,-0.1416260890547487,0
2.374,-0.1447480820941094,0
2.375,-0.1472708076705401,0
2.377,-0.1503271848568951,0
2.378,-0.150974405192747,0
2.381,-0.1488989611177788,0
2.383,-0.1464673068223672,0
2.384,-0.1429701850089713,0
2.387,-0.1408927082536185,0
2.388,-0.1407360862435234,0
2.391,-0.1408037958248401,0
2.392,-0.1418721010315886,0
2.394,-0.1430066206682835,0
2.396,-0.1441006879853277,0
2.399,-0.1463315430443554,0
2.401,-0.1495329196532976,0
2.403,-0.1508401808772413,0
2.404,-0.1501892246150329,0
2.407,-0.1488747754130312,0
2.408,-0.1461816882761266,0
2.411,-0.1441144592553023,0
2.412,-0.1428320696977262,0
2.414,-0.1407520554665145,0
2.416,-0.1383320398253318,0
2.419,-0.1361114112829404,0
2.42,-0.1339697469278845,0
2.422,-0.1319842151728875,0
2.424,-0.1302665541053197,0
2.425,-0.1281414796198273,0
2.427,-0.125619336078752,0
2.43,-0.1231314813233308,0
2.431,-0.1205437791697818,0
2.433,-0.1180891212536492,0
2.436,-0.1158365504436002,0
2.438,-0.1135867757171324,0
2.44,-0.1114178718364832,0
2.441,-0.1093265203267231,0
2.444,-0.1073041361493654,0
2.446,-0.1054262068746554,0
2.447,-0.1036982660529327,0
2.449,-0.1023379868496764,0
2.451,-0.1013917277771887,0
2.454,-0.1007730515010763,0
2.456,-0.1005608638023279,0
2.457,-0.1006608888002924,0
2.46,-0.1010862915802694,0
2.462,-0.1019676269045514,0
2.463,-0.1033030045437374,0
2.464,-0.1048996435728756,0
2.467,-0.1067738796487339,0
2.468,-0.1090344539789528,0
2.47,-0.1116476688326215,0
2.473,-0.1147885665085283,0
2.475,-0.1184872243960975,0
2.476,-0.1226417274299727,0
2.479,-0.1273063299461242,0
2.48,-0.1299695884017253,0
2.483,-0.1303767116102445,0
2.484,-0.1297547206350421,0
2.486,-0.1273820432557482,0
2.488,-0.124696796171572,0
2.491,-0.1217682183193449,0
2.493,-0.117226106037317,0
2.495,-0.1113394494091833,0
2.496,-0.1059859729044115,0
2.499,-0.1011308876761202,0
2.5,-0.0960237865726999,0
2.503,-0.0911071052215191,0
2.503,-0.084882660203157,0
2.505,-0.0772363107272728,0
2.507,-0.0692608879269973,0
2.51,-0.0606035391768191,0
2.512,-0.0530647119475513,0
2.513,-0.046930031427204,0
2.516,-0.041087772699856,0
2.518,-0.0360756238913077,0
2.519,-0.0310959271046902,0
2.521,-0.0260742776982725,0
2.523,-0.0218938242653125,0
2.526,-0.0184038380465119,0
2.528,-0.0139532797795622,0
2.529,-0.0085307484472413,0
2.532,-0.0028461834669373,0
2.534,0.0035042811913731,0
2.536,0.009310917479179,0
2.537,0.0144807636982734,0
2.539,0.0199421647234056,0
2.542,0.0254166216892822,0
2.543,0.0323181155178285,0
2.544,0.040889695340303,0
2.547,0.0502659081142125,0
2.549,0.0608804339891995,0
2.551,0.0721347230276673,0
2.552,0.0839827246276546,0
2.555,0.0971319983340667,0
2.556,0.1114810252736017,0
2.559,0.1229317314450178,0
2.56,0.1312009151499206,0
2.562,0.1385488035515724,0
2.564,0.1438913814326097,0
2.567,0.1480633046961511,0
2.569,0.1550188878770926,0
2.571,0.1594215223734832,0
2.572,0.1631616317972673,0
2.575,0.2023340366298646,0
2.576,0.2804159249819291,0
2.578,0.3844727539954163,0
2.58,0.5179791971002836,0
2.583,0.6462870284961103,0
2.585,0.764340342054949,0
2.587,0.8846352093098123,0
2.588,0.9960071698464942,0
2.59,1.0896165382246852,0
2.592,1.165448102159068,0
2.593,1.225799976908309,0
2.595,1.267904855568733,0
2.598,1.2980794981685402,0
2.599,1.3160402744551798,0
2.601,1.3145671666794536,0
2.604,1.2944012860267506,0
2.606,1.250111760520837,0
2.608,1.1860008266579278,0
2.609,1.1133520295204942,0
2.611,1.0431181534729912,0
2.614,0.977982297675955,0
2.615,0.9230291144024968,0
2.617,0.8888512937711859,0
2.619,0.8617005554111294,0
2.622,0.807451343896083,0
2.624,0.7049126029923394,0
2.625,0.5415622093694938,0
2.628,0.3046783144144541,0
2.628,-0.0049893103037689,0
2.631,-0.3694973926472381,0
2.632,-0.7588902709928407,0
2.634,-1.135790972570138,0
2.636,-1.4634194101875106,0
2.639,-1.7074374265683343,0
2.641,-1.8513880608218412,0
2.643,-1.8924450137851587,0
2.644,-1.844973597804688,0
2.647,-1.7349263462182514,0
2.648,-1.5929617650534973,0
2.651,-1.4468906545247004,0
2.652,-1.3161391841182015,0
2.654,-1.209300312606448,0
2.656,-1.1255530873051065,0
2.659,-1.0585457888570189,0
2.661,-0.9999599712317948,0
2.663,-0.9454816158399864,0
2.664,-0.893515234388368,0
2.667,-0.8453091969512768,0
2.668,-0.8051556606142444,0
2.67,-0.7735620547194668,0
2.671,-0.7424312291764649,0
2.673,-0.7080210444736746,0
2.676,-0.6677021574152119,0
2.678,-0.6168198450321276,0
2.68,-0.5560879523131469,0
2.681,-0.4865826798560892,0
2.684,-0.4069802004575132,0
2.686,-0.3301085505868105,0
2.687,-0.2801605098062366,0
2.689,-0.2816770385964104,0
2.691,-0.3551679353328559,0
2.694,-0.5040791834443136,0
2.696,-0.6979932827405988,0
2.697,-0.8671067457507193,0
2.7,-0.914252129700682,0
2.702,-0.74553570275611,0
2.703,-0.3103951039646354,0
2.705,0.3667602103420908,0
2.707,1.1797032965360992,0
2.71,1.963378490991721,0
2.711,2.5374669149049702,0
2.712,2.75832688508114,0
2.715,2.5435791154915224,0
2.717,1.8904844956262412,0
2.719,0.8673161917607315,0
2.72,-0.3982941883663036,0
2.723,-1.734926212370382,0
2.724,-2.947386136240138,0
2.726,-3.84485353722508,0
2.728,-4.276289160305303,1
2.73,-4.165249145914991,0
2.733,-3.5303705923120106,0
2.735,-2.4841172327501315,0
2.736,-1.2085488985054869,0
2.739,0.0854913458946923,0
2.74,1.2016147571005829,0
2.743,1.9942884632394455,0
2.744,2.391976575760559,0
2.746,2.403862713180132,0
2.748,2.110692910872393,0
2.751,1.6418432534045295,0
2.753,1.1420260950714194,0
2.753,0.7346970581633883,0
2.756,0.4933258161551975,0
2.758,0.4290434003883712,0
2.759,0.4986716358604324,0
2.761,0.6318911924695214,0
2.763,0.7573956897861925,0
2.766,0.8279313766337336,0
2.767,0.8333713474073325,0
2.769,0.7914145004962666,0
2.772,0.7351621983698167,0
2.774,0.6957764078991774,0
2.776,0.6881244630342365,0
2.777,0.7064423346439415,0
2.779,0.7359348717707979,0
2.782,0.7585403360100573,0
2.783,0.7630271748599743,0
2.785,0.7492398384192406,0
2.788,0.7222120336685693,0
2.79,0.6855914958059665,0
2.792,0.6500135973072201,0
2.793,0.6080101089039035,0
2.795,0.5619892708507518,0
2.796,0.5160625102079301,0
2.799,0.4659411203568727,0
2.8,0.4265173091749296,0
2.802,0.3981429655117056,0
2.804,0.3603782250837475,0
2.807,0.3113781263657835,0
2.809,0.2783162156104961,0
2.811,0.257215256518695,0
2.812,0.2326612020174258,0
2.815,0.2177445141525823,0
2.816,0.1896941550243909,0
2.819,0.1556899761789642,0
2.82,0.1458172906120517,0
2.822,0.1541876933766278,0
2.825,0.1746830867777905,0
2.827,0.1989945950088934,0
2.828,0.2092126709486874,0
2.831,0.196766598381142,0
2.832,0.1637136827894471,0
2.835,0.112937488555452,0
2.836,0.0498343817014362,0
2.838,-0.0124512292887531,0
2.839,-0.0507695138100311,0
2.841,-0.0589211052475877,0
2.844,-0.0409651949314714,0
2.846,-0.0018564253644482,0
2.848,0.0316611886578655,0
2.849,0.0471797409763797,0
2.851,0.0471707995619706,0
2.854,0.0277412931333001,0
2.855,-0.0091690578628076,0
2.857,-0.0521729500052821,0
2.859,-0.0902181853592844,0
2.862,-0.1153071235025108,0
2.864,-0.1222662126481381,0
2.865,-0.1149615058755598,0
2.868,-0.1044162371113739,0
2.87,-0.1002651621099634,0
2.871,-0.1005572259586141,0
2.873,-0.1076733393562333,0
2.875,-0.1301204925243677,0
2.878,-0.1583486321344007,0
2.878,-0.1899655994828865,0
2.881,-0.2217761915590188,0
2.883,-0.2438774961423578,0
2.884,-0.2619803192772848,0
2.887,-0.261382343361856,0
2.888,-0.2493709886115529,0
2.891,-0.2458126806373883,0
2.892,-0.2530437922212506,0
2.894,-0.2777980609219201,0
2.896,-0.3179914663705519,0
2.899,-0.3570754450533506,0
2.901,-0.3902674004762634,0
2.903,-0.4243542171039117,0
2.904,-0.4585810830075275,0
2.907,-0.4822509249731846,0
2.908,-0.5025594219445119,0
2.911,-0.5321213325357477,0
2.912,-0.5733012765924804,0
2.914,-0.6167262754512145,0
2.916,-0.6607236696199438,0
2.919,-0.7034790678167134,0
2.92,-0.7413291846287373,0
2.921,-0.7806400724399963,0
2.924,-0.819391399573924,0
2.926,-0.85808391024299,0
2.927,-0.8972355500542173,0
2.929,-0.9344295923885808,0
2.931,-0.9697603226378184,0
2.934,-1.0171946484119625,0
2.936,-1.07211017636183,0
2.937,-1.1183352170842549,0
2.94,-1.1499192318883384,0
2.942,-1.1532165260303946,0
2.944,-1.1186761425350051,0
2.945,-1.051208462055901,0
2.947,-0.9479168942394108,0
2.95,-0.7986182209240963,0
2.951,-0.6104842737910677,0
2.953,-0.3980714401567276,0
2.956,-0.1702174778787047,0
2.958,0.0609805734151312,0
2.96,0.2848206839545268,0
2.961,0.4894722212291458,0
2.963,0.663811114693198,0
2.964,0.8002697236909151,0
2.967,0.8931561167283396,0
2.968,0.9412426305067004,0
2.97,0.9473085752772074,0
2.973,0.918438123168162,0
2.975,0.8647831091847282,0
2.976,0.7991617013515341,0
2.979,0.7307998457478422,0
2.98,0.6757838820025395,0
2.983,0.6393706330946816,0
2.984,0.6206751287549713,0
2.986,0.6182252401282616,0
2.988,0.6168485659408857,0
2.991,0.6091658699869635,0
2.993,0.5968002392863703,0
2.995,0.5713829700182719,0
2.996,0.543185605436191,0
2.999,0.5146442807329753,0
3.0,0.4852830460906579,0
3.003,0.4589409445586705,0
3.003,0.4360653906228087,0
3.006,0.4188704166417629,0
3.007,0.4091088817408145,0
3.009,0.4085261474344261,0
3.012,0.3936065467096233,0
3.014,0.3635189496303662,0
3.016,0.3319043892608368,0
3.017,0.2931715422419378,0
3.019,0.2565773018383604,0
3.022,0.2236768671122422,0
3.023,0.1855286000230542,0
3.025,0.1444406423866435,0
3.028,0.1160212011055392,0
3.03,0.1007545661073735,0
3.032,0.0930122178224285,0
3.033,0.0969789624801579,0
3.036,0.1019401894541641,0
3.038,0.1076219134034962,0
3.039,0.1231036528193113,0
3.041,0.146348243708959,0
3.043,0.1556692904004042,0
3.044,0.1502090574378681,0
3.047,0.1390047390553377,0
3.049,0.1163155026731428,0
3.051,0.0973515672082642,0
3.052,0.0829019617582446,0
3.055,0.0604206326880302,0
3.056,0.0330721740286289,0
3.059,0.0140982250963227,0
3.06,0.0031808133471224,0
3.062,-0.0038752059635637,0
3.064,-0.003820026458751,0
3.067,-0.0076672127046854,0
3.069,-0.0158892881019029,0
3.071,-0.0202816940235779,0
3.072,-0.0232118252337815,0
3.075,-0.0278973310614836,0
3.076,-0.0337380379720041,0
3.078,-0.0408655253649846,0
3.08,-0.0499632467378592,0
3.083,-0.057060093767998,0
3.085,-0.0621464414024365,0
3.087,-0.0677639475207983,0
3.088,-0.073085347340939,0
3.089,-0.0782669884902768,0
3.092,-0.0835662383696479,0
3.094,-0.0883218801577552,0
3.095,-0.0926184770001978,0
3.097,-0.0970685700209936,0
3.099,-0.1016096500681529,0
3.102,-0.1060070837998082,0
3.104,-0.1103769209422806,0
3.105,-0.1134905259406418,0
3.108,-0.1152188751756885,0
3.11,-0.1162239237992112,0
3.111,-0.116160638168125,0
3.113,-0.1156457445619707,0
3.115,-0.1147258386410259,0
3.118,-0.1127881062410692,0
3.119,-0.1099533098742258,0
3.121,-0.107001395388817,0
3.124,-0.1039116233630484,0
3.126,-0.1003797982453297,0
3.128,-0.0965872938883906,0
3.128,-0.0919085896889778,0
3.131,-0.0862963908834312,0
3.132,-0.0802032727546337,0
3.134,-0.0734815831980071,0
3.136,-0.0689196463633839,0
3.139,-0.0668451360921786,0
3.141,-0.0658411468351128,0
3.143,-0.0667247069946384,0
3.144,-0.0679960737305339,0
3.147,-0.0695841519484189,0
3.148,-0.0729837413909472,0
3.151,-0.0779247085580708,0
3.152,-0.0822305283988089,0
3.154,-0.0859394747964645,0
3.156,-0.0899574578223493,0
3.159,-0.0937760991165713,0
3.161,-0.0991173613152332,0
3.163,-0.1061246253138167,0
3.164,-0.1135477656296079,0
3.167,-0.1217999103281748,0
3.168,-0.1269075509919394,0
3.169,-0.1283529500610251,0
3.171,-0.1283156260370587,0
3.174,-0.1256281364875847,0
3.176,-0.1223108131834403,0
3.177,-0.1184938330685699,0
3.18,-0.1121111091443773,0
3.182,-0.1035376964755313,0
3.184,-0.0961394250252494,0
3.185,-0.0899026152512175,0
3.187,-0.0834159292926243,0
3.19,-0.0774884544809123,0
3.191,-0.0695569825288514,0
3.193,-0.0594222859674855,0
3.196,-0.0490041719044073,0
3.198,-0.0377042576292931,0
3.2,-0.0296882817523681,0
3.201,-0.0255735459584972,0
3.203,-0.022963056536056,0
3.206,-0.0231040996709761,0
3.207,-0.0240330307509714,0
3.209,-0.0256145722115196,0
3.211,-0.0299674189352251,0
